time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.9000000000000005,0.00200067818264,-0.0476269410809,11.2538056754,6.23781443335,0.00606972308435,0.0,-0.0143506168978,-0.186972564775,2.47644198571,-0.0859248070246,0.00385313144607,0.0,416.73741845458477,417.29462536172645,416.01981211443996,416.0358363828058
0.9600000000000005,0.000976431989548,-0.0600773375683,11.4113067203,6.23225777043,0.00670919806734,0.0,-0.019847315142,-0.228704385669,2.77288429166,-0.111363841829,0.0216332251777,0.0,501.19374024079127,502.4841741583257,501.3079648635459,499.44959616349024
1.0200000000000005,-0.000347153027768,-0.0747936812937,11.5790644209,6.22602650818,0.00824786120084,0.0,-0.0244058207975,-0.26243859136,2.81888767587,-0.0919780847596,0.0326536337077,0.0,426.7927511688316,427.73246031049655,426.53600728573116,428.17827862186886
1.0800000000000005,-0.00198472808536,-0.0917107699093,11.7506331335,6.22010158903,0.0100289367585,0.0,-0.0303647550649,-0.302014662756,2.89982510301,-0.117856796597,0.0229654345742,0.0,438.80875964944204,438.0040566960323,440.4767841053616,438.3224785054137
1.1400000000000006,-0.00401323566576,-0.11112544053,11.9270189644,6.21270353591,0.0110768058656,0.0,-0.0373734798368,-0.345840789236,2.97944038034,-0.137338734809,0.00321146840409,0.0,440.5473389708435,438.9108728538324,439.13710683420777,437.50373010906077
1.2000000000000006,-0.00646613249638,-0.133239541117,12.1070204364,6.20422944389,0.0112442729944,0.0,-0.0444052796928,-0.392066221762,3.02043154281,-0.150449252622,0.00193682455256,0.0,427.7619962145937,427.6533800042317,427.1479032528348,426.0087019810996
1.2600000000000007,-0.00935449724802,-0.158365962972,12.2904078109,6.19519039726,0.010959885154,0.0,-0.0518682676054,-0.446349084845,3.09220069386,-0.151056391681,-0.0234748560146,0.0,438.3444216224334,436.22759933632443,437.7656299328479,437.6933676240849
1.3200000000000007,-0.0126844408406,-0.186970706898,12.4785604505,6.18674576832,0.00952568932566,0.0,-0.0589843854823,-0.507991569269,3.17921784576,-0.125557141051,-0.0247740407806,0.0,442.733029727747,442.6260515510023,442.22175567128056,444.2982516543129
1.3800000000000008,-0.0164262171371,-0.219592953161,12.6734693957,6.17891130228,0.00779982389136,0.0,-0.0655657569965,-0.580202609564,3.31725078999,-0.143186232788,-0.0382590904113,0.0,461.1180677407205,460.05130510203327,459.1718805932379,457.75584358036485
1.4400000000000008,-0.0205151923253,-0.256623285678,12.8756989353,6.1702108817,0.00578339996423,0.0,-0.0705094020402,-0.654997828802,3.42329753828,-0.148917727353,-0.025633218749,0.0,450.3483000497336,451.3679617511479,450.8326210570695,450.3498876215974
1.5000000000000009,-0.0248844071032,-0.298802084747,13.0884217287,6.16076204869,0.00445043688054,0.0,-0.0749498740186,-0.751992420803,3.66654105949,-0.186084348647,-0.01613426683,0.0,492.5968199916576,493.2987883840018,493.4576062372794,490.68409794342216
1.560000000000001,-0.0294774793614,-0.346692442814,13.3128704966,6.1498216795,0.00402817585962,0.0,-0.0780787406809,-0.845494131002,3.81439907608,-0.175750269802,0.00678019512295,0.0,465.84479631246614,467.63333073608334,465.6922626033638,466.46936407908123
1.620000000000001,-0.0342515516329,-0.400360193963,13.5456243788,6.13949057635,0.00436421872486,0.0,-0.0810949274704,-0.944476653031,3.94341417028,-0.165876537639,0.00313064721072,0.0,462.1742558877932,461.8864092238086,461.81258150194407,462.56349118058625
